latitude,longitude,elevation
38.764557300,-90.376611900,181.7
38.764807200,-90.375539000,182.8
38.765012700,-90.374450500,181.0
38.765173200,-90.373349600,176.2
38.765288100,-90.372239200,176.7
38.765357200,-90.371122600,176.1
38.765380300,-90.370002800,171.2
38.782063300,-90.370002800,168.6
38.782017200,-90.367762700,167.2
38.781878900,-90.365528900,167.0
38.781649000,-90.363307700,164.2
38.781328000,-90.361105300,161.4
38.780917000,-90.358927900,161.7
38.780417100,-90.356781600,158.5
38.779829700,-90.354672300,157.9
38.779156700,-90.352606000,158.9
38.778399900,-90.350588300,156.2
38.777561500,-90.348624800,157.2
38.776644000,-90.346720900,158.7
38.775650000,-90.344882000,158.6
38.774582400,-90.343112800,162.1
38.773444100,-90.341418200,172.4
38.772238400,-90.339802900,177.8
38.770968700,-90.338271100,169.1
38.769638600,-90.336826900,169.6
38.768251700,-90.335474200,173.7
38.766812000,-90.334216400,178.3
38.765323300,-90.333057000,170.7
38.763789800,-90.331998900,168.4
38.762215700,-90.331044800,171.6
38.760605300,-90.330197400,167.9
38.758962800,-90.329458600,168.2
38.757292900,-90.328830400,167.7
38.755600000,-90.328314500,164.7
38.753888500,-90.327912100,163.9
38.752163200,-90.327624200,172.3
38.750428600,-90.327451700,175.1
38.748689500,-90.327394800,175.9
38.746950400,-90.327453700,174.6
38.745215900,-90.327628300,181.0
38.743490800,-90.327918200,190.1
38.741779700,-90.328322500,186.1
38.740087100,-90.328840300,182.1
38.738417600,-90.329470200,169.3
38.736775700,-90.330210500,165.7
38.735165800,-90.331059500,162.5
38.733592300,-90.332014800,171.1
38.732059500,-90.333074100,168.1
38.730571500,-90.334234400,181.9
38.729132500,-90.335492900,184.7
38.727746400,-90.336846200,183.4
38.726417100,-90.338290700,188.4
38.725148200,-90.339822700,190.0
38.723943300,-90.341438000,186.9
38.722805800,-90.343132200,182.6
38.721738900,-90.344900800,183.1
38.720745700,-90.346739100,191.8
38.719828900,-90.348642000,200.9
38.718991200,-90.350604300,199.2
38.718235000,-90.352620700,197.7
38.717562600,-90.354685500,186.2
38.716975700,-90.356793200,184.7
38.716476200,-90.358937800,189.5
38.716065600,-90.361113400,176.1
38.715744900,-90.363313800,173.4
38.715515200,-90.365533000,184.3
38.715377000,-90.367764800,186.6
38.715331000,-90.370002800,193.1
38.715377000,-90.372240800,195.4
38.715515200,-90.374472500,185.8
38.715744900,-90.376691700,182.1
38.716065600,-90.378892200,177.5
38.716476300,-90.381067800,179.3
38.716975700,-90.383212300,187.6
38.717562600,-90.385320000,188.5
38.718235000,-90.387384900,189.7
38.718991200,-90.389401300,190.4
38.719828900,-90.391363600,194.3
38.720745700,-90.393266500,194.0
38.721738900,-90.395104800,197.1
38.722805800,-90.396873400,193.1
38.723943300,-90.398567600,186.9
38.725148200,-90.400182900,181.2
38.726417100,-90.401714800,192.2
38.727746400,-90.403159300,189.7
38.729132500,-90.404512600,187.9
38.730571500,-90.405771100,192.9
38.732059500,-90.406931500,192.8
38.733592300,-90.407990700,188.4
38.735165800,-90.408946100,188.3
38.736775700,-90.409795000,179.8
38.738417600,-90.410535400,175.0
38.740087100,-90.411165300,175.0
38.741779700,-90.411683000,162.8
38.743490800,-90.412087400,171.0
38.745215900,-90.412377200,169.3
38.746950400,-90.412551800,173.1
38.748689500,-90.412610800,181.1
38.750428600,-90.412553900,164.0
38.752163200,-90.412381300,156.1
