latitude,longitude,elevation
30.516291600,-81.659091300,4.4
30.514959500,-81.657784400,4.6
30.513570700,-81.656560400,5.8
30.512129200,-81.655422500,5.7
30.510638800,-81.654373600,5.4
30.509103800,-81.653416500,5.6
30.507528200,-81.652553600,5.8
30.505916500,-81.651787100,5.9
30.504273000,-81.651119000,6.5
30.502601900,-81.650550900,7.4
30.500908000,-81.650084300,6.0
30.499195700,-81.649720300,5.7
30.497469600,-81.649459800,5.8
30.495734200,-81.649303600,5.7
30.493994300,-81.649251900,5.7
30.492254400,-81.649305000,5.8
30.490519100,-81.649462600,6.2
30.488793200,-81.649724300,5.9
30.487081100,-81.650089600,5.6
30.485387500,-81.650557400,6.1
30.483716700,-81.651126700,6.4
30.482073600,-81.651795900,6.4
30.480462200,-81.652563300,6.3
30.478887100,-81.653427100,6.2
30.477352600,-81.654385000,6.2
30.475862700,-81.655434500,6.0
30.474421700,-81.656572900,4.5
30.473033600,-81.657797200,5.1
30.471702000,-81.659104300,6.6
30.470430800,-81.660490700,6.7
30.469223600,-81.661952700,7.2
30.468083700,-81.663486600,6.6
30.467014400,-81.665088000,6.0
30.466018800,-81.666752600,4.1
30.465099700,-81.668476100,5.1
30.464259800,-81.670253600,7.1
30.463501600,-81.672080300,6.1
30.462827200,-81.673951200,6.5
30.462238600,-81.675860900,7.0
30.461737600,-81.677804400,6.1
30.461325600,-81.679776100,3.0
30.461003900,-81.681770400,2.4
30.460773400,-81.683781900,3.2
30.460634900,-81.685804800,4.6
30.460588600,-81.687833300,5.8
30.460634900,-81.689861900,6.3
30.460773400,-81.691884800,6.8
30.461003900,-81.693896300,6.6
30.461325600,-81.695890600,6.6
30.461737600,-81.697862300,5.9
30.462238600,-81.699805700,5.8
30.462827200,-81.701715500,5.7
30.463501600,-81.703586300,5.7
30.464259800,-81.705413100,5.5
30.465099700,-81.707190600,5.3
30.466018800,-81.708914100,4.7
30.467014400,-81.710578700,4.8
30.468083700,-81.712180100,5.5
30.469223600,-81.713713900,5.8
30.470430800,-81.715175900,5.8
30.471702000,-81.716562400,5.8
30.473033500,-81.717869400,5.8
30.474421700,-81.719093800,5.8
30.475862800,-81.720232200,5.8
30.477352500,-81.721281700,5.8
30.478887100,-81.722239500,5.8
30.480462200,-81.723103300,5.8
30.482073500,-81.723870800,5.8
30.483716700,-81.724540000,5.8
30.485387500,-81.725109200,5.8
30.487081100,-81.725577100,5.8
30.488793200,-81.725942300,5.8
30.490519100,-81.726204100,5.8
30.492254400,-81.726361700,5.8
30.493994300,-81.726414700,5.8
30.495734200,-81.726363100,5.8
30.497469600,-81.726206800,5.8
30.499195700,-81.725946400,5.8
30.500908000,-81.725582400,5.8
30.502601900,-81.725115800,5.7
30.504273000,-81.724547700,5.6
30.505916500,-81.723879600,5.6
30.507528300,-81.723113100,6.5
30.509103800,-81.722250100,6.7
30.510638800,-81.721293100,6.8
30.512129200,-81.720244200,7.1
30.513570700,-81.719106300,7.3
30.514959500,-81.717882300,7.3
30.516291600,-81.716575400,7.6
30.517563400,-81.715189100,7.7
30.518771200,-81.713727000,7.9
30.519911700,-81.712193000,8.0
30.520981500,-81.710591300,8.1
30.521977700,-81.708926000,7.9
30.522897300,-81.707202000,7.8
30.523737700,-81.705423700,7.5
30.524496400,-81.703596200,7.3
30.525171200,-81.701724300,6.9
30.525760200,-81.699813400,6.8
30.526261500,-81.697868900,6.5
30.526673700,-81.695896000,6.0
30.526995700,-81.693900200,5.7
30.527226300,-81.691887500,5.6
30.527364900,-81.689863300,5.1
30.527411200,-81.687833300,4.7
30.544116700,-81.687833300,2.9
30.544047300,-81.684787900,4.3
30.543839300,-81.681751000,4.5
30.543493300,-81.678731300,4.5
30.543010400,-81.675737400,4.3
30.542391900,-81.672777700,4.2
30.541639800,-81.669860300,4.3
30.540756200,-81.666993600,3.5
30.539743800,-81.664185500,1.0
30.538605600,-81.661443700,2.7
30.537344800,-81.658776100,3.3
30.535965200,-81.656189700,3.9
30.534470800,-81.653691800,1.8
30.532865800,-81.651289100,4.2
30.531154900,-81.648987900,5.3
30.529342900,-81.646794800,6.1
30.527435100,-81.644715300,6.9
30.525436600,-81.642755100,6.4
30.523353300,-81.640919200,7.2
30.521190700,-81.639212500,6.1
30.518955000,-81.637639500,7.0
30.516652300,-81.636204100,7.5
30.514288900,-81.634910100,7.9
30.511871100,-81.633760700,7.6
30.509405600,-81.632758900,7.2
30.506898900,-81.631907200,7.3
30.504358000,-81.631207700,8.6
30.501789400,-81.630662200,8.6
30.499200200,-81.630272100,8.4
30.496597100,-81.630038200,8.4
