latitude,longitude,elevation
61.222937500,-149.976659300,0.0
61.222325400,-149.971388600,0.0
61.221580900,-149.966192300,0.0
61.220705900,-149.961084800,0.0
61.219703100,-149.956080300,0.0
61.218575200,-149.951192600,0.0
61.217325300,-149.946435100,0.0
61.215957000,-149.941820900,0.0
61.214474200,-149.937362800,0.0
61.212880900,-149.933072800,0.0
61.211181700,-149.928962800,0.0
61.209381100,-149.925043900,0.0
61.207484300,-149.921326900,4.1
61.205496600,-149.917821600,4.1
61.203423200,-149.914537600,7.8
61.201270200,-149.911484000,17.8
61.199043300,-149.908668700,30.8
61.196748700,-149.906099400,30.6
61.194392700,-149.903782900,31.2
61.191981700,-149.901725400,29.6
61.189522300,-149.899932300,30.1
61.187021300,-149.898408400,29.0
61.184485500,-149.897157700,33.3
61.181921700,-149.896183500,39.3
61.179337000,-149.895488300,38.4
61.176738300,-149.895074000,37.1
61.174132800,-149.894941400,37.2
61.171527500,-149.895091000,39.8
61.168929500,-149.895522200,35.5
61.166345900,-149.896233900,34.2
61.163783600,-149.897224000,33.7
61.161249600,-149.898489800,32.9
61.158750800,-149.900028000,30.3
61.156294000,-149.901834400,28.7
61.153885900,-149.903903900,27.1
61.151533000,-149.906231300,24.9
61.149241900,-149.908809900,22.9
61.147018600,-149.911632900,22.6
61.144869400,-149.914692700,20.2
61.142800100,-149.917981000,18.1
61.140816400,-149.921488900,13.1
61.138923700,-149.925207000,7.3
61.137127300,-149.929125000,17.0
61.135432000,-149.933232400,21.6
61.133842700,-149.937518000,4.1
61.132363700,-149.941970000,7.0
61.130999100,-149.946576400,6.3
61.129752700,-149.951324700,14.9
61.128628000,-149.956201700,18.1
61.127628000,-149.961194100,2.0
61.126755700,-149.966288200,0.0
61.126013400,-149.971470200,0.0
61.125403200,-149.976725700,0.0
61.124926800,-149.982040300,0.0
61.124585600,-149.987399300,0.0
61.124380500,-149.992788100,0.0
61.124312000,-149.998191700,0.0
61.124380500,-150.003595300,0.0
61.124585600,-150.008984000,0.0
61.124926800,-150.014343100,0.0
61.125403200,-150.019657600,0.0
61.126013400,-150.024913100,0.0
61.126755700,-150.030095100,0.0
61.127628100,-150.035189300,0.0
61.128628000,-150.040181700,0.0
61.129752700,-150.045058600,0.0
61.130999100,-150.049806900,0.0
61.132363700,-150.054413300,0.0
61.133842700,-150.058865300,0.0
61.135432000,-150.063150900,0.0
61.137127200,-150.067258300,0.0
61.138923700,-150.071176300,0.0
61.140816400,-150.074894400,0.0
61.142800100,-150.078402300,0.0
61.144869400,-150.081690600,0.0
61.147018600,-150.084750400,0.0
61.149241900,-150.087573400,0.0
61.151533000,-150.090152100,0.0
61.153885900,-150.092479400,0.0
61.156294000,-150.094549000,0.0
61.158750800,-150.096355300,0.0
61.161249600,-150.097893500,0.0
61.163783600,-150.099159400,0.0
61.166345900,-150.100149500,0.0
61.168929500,-150.100861100,0.0
61.171527500,-150.101292300,0.0
61.174132800,-150.101441900,0.0
61.176738300,-150.101309400,0.0
61.179337000,-150.100895000,0.0
61.181921700,-150.100199800,0.0
61.184485500,-150.099225600,0.0
61.187021300,-150.097974900,0.0
61.189522300,-150.096451100,0.0
61.191981700,-150.094657900,0.0
61.194392600,-150.092600500,0.0
61.196748700,-150.090283900,0.0
61.199043300,-150.087714600,0.0
61.201270200,-150.084899300,0.0
61.203423200,-150.081845700,0.0
61.205496600,-150.078561700,0.0
61.207484400,-150.075056500,0.0
61.209381100,-150.071339500,0.0
61.211181600,-150.067420500,0.0
61.212880900,-150.063310500,0.0
61.214474200,-150.059020600,0.0
61.215957100,-150.054562400,0.0
61.217325300,-150.049948200,0.0
61.218575200,-150.045190700,0.0
61.219703100,-150.040303000,0.0
61.220705900,-150.035298500,0.0
61.221580900,-150.030191000,0.0
61.222325400,-150.024994800,0.0
61.222937500,-150.019724100,0.0
61.223415300,-150.014393500,0.0
61.223757600,-150.009018000,0.0
61.223963400,-150.003612400,0.0
61.224032000,-149.998191700,0.0
61.240651900,-149.998191700,6.9
61.240560300,-149.990960300,25.7
61.240285800,-149.983749000,28.1
61.239829200,-149.976577900,0.0
61.239191700,-149.969467000,0.0
61.238375200,-149.962436000,0.0
61.237382000,-149.955504400,0.0
61.236214800,-149.948691500,0.0
61.234877100,-149.942016200,0.0
61.233372500,-149.935496800,0.0
61.231705200,-149.929151400,0.0
61.229880000,-149.922997400,0.0
61.227902000,-149.917051800,0.0
61.225776800,-149.911330900,0.0
61.223510200,-149.905850400,0.0
61.221108600,-149.900625000,5.8
61.218578600,-149.895669000,32.5
61.215927300,-149.890996100,33.0
61.213162100,-149.886618600,32.7
61.210290500,-149.882548400,27.0
61.207320500,-149.878796400,29.2
61.204260200,-149.875372700,17.2
61.201118100,-149.872286400,22.0
61.197902800,-149.869545700,34.4
61.194623200,-149.867157900,35.3
61.191287900,-149.865129300,35.7
61.187906400,-149.863465100,36.4
61.184487800,-149.862169700,39.9
61.181041200,-149.861246500,39.4
61.177576200,-149.860697700,40.5
61.174102200,-149.860524800,38.4
61.170628500,-149.860728000,39.3
61.167164600,-149.861306700,38.9
61.163720000,-149.862259200,38.6
61.160303900,-149.863582900,39.3
61.156925700,-149.865274000,40.6
61.153594500,-149.867328200,29.6
61.150319400,-149.869739500,47.0
61.147109200,-149.872501600,32.5
61.143972700,-149.875607100,32.5
61.140918600,-149.879047300,31.1
61.137955100,-149.882813100,34.8
61.135090400,-149.886894100,27.0
61.132332100,-149.891279600,28.0
61.129688000,-149.895957400,25.2
61.127165400,-149.900914900,23.8
61.124771000,-149.906138800,21.9
61.122511700,-149.911614700,20.5
61.120393500,-149.917327800,19.2
61.118422300,-149.923262400,19.3
61.116603600,-149.929402700,20.3
61.114942500,-149.935731500,21.4
61.113443600,-149.942231900,0.0
61.112111000,-149.948885700,0.0
61.110948500,-149.955675000,0.0
61.109959200,-149.962581100,0.0
61.109146000,-149.969585100,0.0
61.108511200,-149.976667600,0.0
61.108056400,-149.983809300,0.0
61.107783100,-149.990990600,0.0
61.107691900,-149.998191700,0.0
61.107783100,-150.005392700,0.0
61.108056400,-150.012574000,0.0
61.108511200,-150.019715700,0.0
61.109146000,-150.026798300,0.0
61.109959200,-150.033802200,0.0
61.110948500,-150.040708300,0.0
61.112111000,-150.047497600,0.0
61.113443600,-150.054151400,0.0
61.114942500,-150.060651800,0.0
61.116603600,-150.066980600,0.0
61.118422300,-150.073120900,0.0
61.120393500,-150.079055600,0.0
61.122511700,-150.084768700,0.0
61.124771100,-150.090244500,0.0
61.127165400,-150.095468400,0.0
61.129688000,-150.100425900,0.0
61.132332200,-150.105103800,0.0
61.135090400,-150.109489200,0.0
61.137955100,-150.113570300,0.0
61.140918600,-150.117336000,0.0
61.143972800,-150.120776300,0.0
61.147109200,-150.123881700,0.0
61.150319400,-150.126643800,0.0
61.153594400,-150.129055200,0.0
61.156925700,-150.131109300,0.0
61.160303900,-150.132800500,0.0
61.163720000,-150.134124200,0.0
61.167164600,-150.135076700,0.0
61.170628500,-150.135655400,0.0
61.174102200,-150.135858600,0.0
61.177576200,-150.135685600,0.0
61.181041200,-150.135136900,0.0
61.184487800,-150.134213600,0.0
61.187906400,-150.132918300,0.0
61.191287900,-150.131254100,0.0
61.194623200,-150.129225400,0.0
61.197902800,-150.126837600,0.0
61.201118100,-150.124097000,0.0
61.204260200,-150.121010700,0.0
61.207320500,-150.117587000,0.0
61.210290500,-150.113835000,0.0
61.213162100,-150.109764700,0.0
61.215927400,-150.105387200,0.0
61.218578600,-150.100714300,0.0
61.221108600,-150.095758400,0.0
61.223510200,-150.090533000,0.0
61.225776800,-150.085052400,0.0
61.227902000,-150.079331500,0.0
61.229880000,-150.073385900,0.0
61.231705200,-150.067231900,0.0
61.233372400,-150.060886600,0.0
61.234877100,-150.054367100,0.0
61.236214800,-150.047691800,0.0
61.237382000,-150.040878900,0.0
61.238375200,-150.033947300,0.0
61.239191700,-150.026916400,0.0
61.239829200,-150.019805400,0.0
61.240285800,-150.012634400,0.0
61.240560300,-150.005423000,0.0
61.240651900,-149.998191700,6.9
61.257271700,-149.998191700,30.3
61.257157200,-149.989147600,30.9
61.256813900,-149.980128900,31.4
61.256242800,-149.971160400,30.8
61.255445500,-149.962267300,29.2
61.254424400,-149.953474300,30.1
61.253182200,-149.944805900,0.0
61.251722600,-149.936286000,0.0
61.250049500,-149.927938500,0.0
61.248167900,-149.919786200,0.0
61.246082900,-149.911852000,0.0
61.243800400,-149.904157400,0.0
61.241326800,-149.896723700,0.0
61.238669200,-149.889571400,2.1
61.235834800,-149.882719800,7.3
61.232831600,-149.876187900,30.1
61.229668000,-149.869993300,37.3
61.226352800,-149.864152700,17.4
61.222895100,-149.858682100,14.5
61.219304600,-149.853596100,28.7
61.215591000,-149.848908300,39.3
61.211764800,-149.844631300,40.6
61.207836300,-149.840776500,31.5
61.203816400,-149.837354000,41.7
61.199716100,-149.834373000,31.0
61.195546500,-149.831841200,35.7
61.191319000,-149.829765200,43.3
61.187045300,-149.828150400,48.0
61.182736900,-149.827000900,49.5
61.178405400,-149.826319600,46.1
61.174062800,-149.826108200,46.9
61.169720800,-149.826366900,50.8
61.165391100,-149.827095000,49.2
61.161085600,-149.828290200,49.5
61.156816000,-149.829949200,56.1
61.152593600,-149.832067400,62.9
61.148430300,-149.834638900,59.1
61.144337100,-149.837656800,58.7
61.140325200,-149.841112800,59.1
61.136405600,-149.844997500,56.7
61.132588900,-149.849300400,53.3
61.128885400,-149.854009800,49.6
61.125305500,-149.859112800,51.5
61.121858900,-149.864595800,48.9
61.118554900,-149.870443800,45.7
61.115402700,-149.876641000,50.8
61.112410900,-149.883170600,41.9
61.109587800,-149.890014600,33.5
61.106941200,-149.897154800,19.6
61.104478300,-149.904571500,4.6
61.102206000,-149.912244600,4.0
61.100130500,-149.920153000,0.0
61.098257800,-149.928275400,0.0
61.096592800,-149.936589400,0.0
61.095140300,-149.945072400,0.0
61.093904400,-149.953701100,0.0
61.092888400,-149.962451700,0.0
61.092095300,-149.971300500,0.0
61.091527200,-149.980223200,0.0
61.091185600,-149.989195100,0.0
61.091071700,-149.998191700,0.0
61.091185600,-150.007188200,0.0
61.091527200,-150.016160100,0.0
61.092095300,-150.025082800,0.0
61.092888400,-150.033931600,0.0
61.093904400,-150.042682200,0.0
61.095140300,-150.051311000,0.0
61.096592800,-150.059793900,0.0
61.098257800,-150.068107900,0.0
61.100130500,-150.076230300,0.0
61.102206000,-150.084138800,0.0
61.104478300,-150.091811900,0.0
61.106941100,-150.099228500,0.0
61.109587800,-150.106368800,0.0
61.112410900,-150.113212800,0.0
61.115402700,-150.119742300,0.0
61.118554900,-150.125939600,0.0
61.121858900,-150.131787500,0.0
61.125305500,-150.137270500,0.0
61.128885500,-150.142373600,0.0
61.132588900,-150.147083000,0.0
61.136405500,-150.151385800,0.0
61.140325200,-150.155270500,0.0
61.144337000,-150.158726500,0.0
61.148430300,-150.161744400,0.0
61.152593600,-150.164316000,0.0
61.156815900,-150.166434200,9.0
61.161085600,-150.168093200,35.4
61.165391100,-150.169288400,25.8
61.169720800,-150.170016400,28.1
61.174062800,-150.170275200,4.4
61.178405400,-150.170063700,0.0
61.182736800,-150.169382400,0.0
61.187045300,-150.168233000,0.0
61.191319000,-150.166618200,0.0
61.195546500,-150.164542200,0.0
61.199716100,-150.162010300,0.0
61.203816400,-150.159029300,0.0
61.207836300,-150.155606900,0.0
61.211764800,-150.151752000,0.0
61.215591000,-150.147475000,0.0
61.219304600,-150.142787200,0.0
61.222895100,-150.137701200,0.0
61.226352800,-150.132230600,0.0
61.229668000,-150.126390000,0.0
61.232831600,-150.120195400,0.0
61.235834800,-150.113663500,0.0
61.238669200,-150.106812000,0.0
61.241326800,-150.099659600,0.0
61.243800400,-150.092225900,0.0
61.246082900,-150.084531400,0.0
61.248167900,-150.076597100,3.9
61.250049600,-150.068444800,4.7
61.251722600,-150.060097300,5.5
61.253182200,-150.051577500,5.4
61.254424400,-150.042909000,20.7
61.255445500,-150.034116000,33.3
61.256242800,-150.025223000,32.3
61.256813900,-150.016254500,29.6
61.257157200,-150.007235700,30.1
61.257271700,-149.998191700,30.3
61.273891500,-149.998191700,30.5
61.273754000,-149.987333100,31.5
61.273341800,-149.976504900,32.5
61.272656100,-149.965737200,33.3
61.271698900,-149.955060100,35.5
61.270472900,-149.944503400,44.5
61.268981600,-149.934096500,72.5
61.267229100,-149.923868200,49.7
61.265220500,-149.913847100,0.0
61.262961500,-149.904060900,0.0
61.260458300,-149.894536600,0.0
61.257718100,-149.885300600,0.0
61.254748500,-149.876378200,58.1
61.251558000,-149.867793900,73.4
61.248155400,-149.859571300,62.1
61.244550200,-149.851732600,45.6
61.240752500,-149.844299400,44.3
61.236772900,-149.837291700,45.4
61.232622400,-149.830728500,48.1
61.228312500,-149.824627300,30.4
61.223855000,-149.819004600,47.8
61.219262400,-149.813875400,40.6
61.214547100,-149.809253100,40.9
61.209722200,-149.805150200,47.4
61.204801000,-149.801577500,48.1
61.199796700,-149.798544100,53.9
61.194723200,-149.796058000,59.5
61.189594200,-149.794125500,55.4
61.184423700,-149.792751700,59.7
61.179225800,-149.791939800,67.8
61.174014600,-149.791691700,66.9
61.168804300,-149.792007800,66.1
61.163608900,-149.792887100,69.8
61.158442700,-149.794326800,69.5
61.153319600,-149.796322900,71.0
61.148253500,-149.798869800,70.5
61.143258100,-149.801960400,84.9
61.138347100,-149.805586300,95.2
61.133533900,-149.809737400,96.5
61.128831400,-149.814402700,97.9
61.124252400,-149.819569200,109.7
61.119809600,-149.825222900,109.4
61.115515000,-149.831348700,79.1
61.111380300,-149.837929700,70.3
61.107416900,-149.844948200,59.3
61.103635700,-149.852385000,52.0
61.100046900,-149.860220100,38.1
61.096660500,-149.868432200,5.3
61.093485800,-149.876998900,4.9
61.090531600,-149.885896900,0.0
61.087806100,-149.895102000,0.0
61.085316700,-149.904589100,0.0
61.083070400,-149.914332500,0.0
61.081073500,-149.924305200,0.0
61.079331400,-149.934480400,0.0
61.077849000,-149.944830000,0.0
61.076630400,-149.955325800,0.0
61.075679100,-149.965939100,0.0
61.074997700,-149.976640700,0.0
61.074588100,-149.987401400,0.0
61.074451500,-149.998191700,0.0
61.074588100,-150.008981900,0.0
61.074997700,-150.019742600,0.0
61.075679100,-150.030444300,0.0
61.076630400,-150.041057600,0.0
61.077849000,-150.051553400,0.0
61.079331400,-150.061903000,0.0
61.081073400,-150.072078100,0.0
61.083070400,-150.082050900,0.0
61.085316700,-150.091794200,0.0
61.087806100,-150.101281400,0.0
61.090531600,-150.110486400,0.0
61.093485800,-150.119384500,0.0
61.096660500,-150.127951200,0.0
61.100046900,-150.136163200,0.0
61.103635700,-150.143998300,0.0
61.107416900,-150.151435200,0.0
61.111380300,-150.158453600,0.0
61.115515000,-150.165034700,0.0
61.119809600,-150.171160400,0.0
61.124252400,-150.176814200,0.0
61.128831400,-150.181980700,0.0
61.133533900,-150.186645900,0.0
61.138347100,-150.190797100,0.0
61.143258100,-150.194422900,45.7
61.148253500,-150.197513500,53.2
61.153319600,-150.200060400,32.2
61.158442700,-150.202056500,47.6
61.163609000,-150.203496200,33.6
61.168804300,-150.204375500,27.6
61.174014600,-150.204691600,0.0
61.179225800,-150.204443600,0.0
61.184423700,-150.203631700,0.0
61.189594200,-150.202257800,0.0
61.194723200,-150.200325400,0.0
61.199796700,-150.197839300,0.0
61.204801000,-150.194805900,0.0
61.209722200,-150.191233100,0.0
61.214547100,-150.187130200,0.0
61.219262400,-150.182508000,0.0
61.223855000,-150.177378700,0.0
61.228312400,-150.171756000,0.0
61.232622400,-150.165654900,0.0
61.236772900,-150.159091600,0.0
61.240752500,-150.152083900,0.0
61.244550200,-150.144650700,0.0
61.248155400,-150.136812100,2.0
61.251558000,-150.128589400,3.3
61.254748500,-150.120005100,5.1
61.257718100,-150.111082800,5.5
61.260458300,-150.101846800,5.5
61.262961400,-150.092322500,5.7
61.265220500,-150.082536200,5.4
61.267229100,-150.072515100,5.4
61.268981600,-150.062286800,26.0
61.270472900,-150.051879900,18.9
61.271698900,-150.041323200,26.4
61.272656100,-150.030646100,27.5
61.273341800,-150.019878400,28.3
61.273754000,-150.009050200,29.2
61.273891500,-149.998191700,30.5
61.290511200,-149.998191700,54.2
61.290350700,-149.985516700,56.4
61.289869600,-149.972877100,39.9
61.289069200,-149.960308400,59.9
61.287951900,-149.947845500,56.8
61.286520800,-149.935523500,76.8
61.284780100,-149.923376400,38.9
