latitude,longitude,elevation
34.988905500,-106.605107700,1610.7
34.988836300,-106.608306900,1611.7
34.988905500,-106.611506000,1612.4
34.989113000,-106.614696300,1613.7
34.989458000,-106.617868600,1615.3
34.989939700,-106.621014000,1616.2
34.990556400,-106.624123800,1617.5
34.991306600,-106.627189200,1619.1
34.992187900,-106.630201800,1619.8
34.993197800,-106.633153000,1609.8
34.994333300,-106.636034900,1605.5
34.995591100,-106.638839300,1597.6
34.996967700,-106.641558800,1566.7
34.998458900,-106.644185700,1547.7
35.000060600,-106.646713000,1535.4
35.001768300,-106.649133900,1526.3
35.003577000,-106.651441800,1522.4
35.005481700,-106.653630600,1521.0
35.007476900,-106.655694300,1518.7
35.009557300,-106.657627700,1515.3
35.011717000,-106.659425600,1513.2
35.013950000,-106.661083300,1510.3
35.016250100,-106.662596500,1506.6
35.018611300,-106.663961300,1503.5
35.021026900,-106.665174000,1503.6
35.023490500,-106.666231700,1503.8
35.025995500,-106.667131600,1503.8
35.028535000,-106.667871400,1503.8
35.031102300,-106.668449200,1503.8
35.033690400,-106.668863500,1503.2
35.036292700,-106.669113300,1503.2
35.038901800,-106.669197900,1503.8
35.041511200,-106.669117200,1503.8
35.044113600,-106.668871200,1504.4
35.046702100,-106.668460600,1505.0
35.049270000,-106.667886400,1505.6
35.051810200,-106.667150000,1506.2
35.054316000,-106.666253400,1506.5
35.056780600,-106.665198700,1506.5
35.059197300,-106.663988700,1506.5
35.061559700,-106.662626400,1506.5
35.063861200,-106.661115400,1506.8
35.066095600,-106.659459400,1506.8
35.068256800,-106.657662900,1507.1
35.070338700,-106.655730500,1507.7
35.072335500,-106.653667400,1508.3
35.074241700,-106.651478900,1509.0
35.076052000,-106.649170700,1509.4
35.077761200,-106.646749300,1511.3
35.079364500,-106.644220900,1517.4
35.080857200,-106.641592700,1522.7
35.082235100,-106.638871500,1532.5
35.083494300,-106.636064900,1538.3
35.084631000,-106.633180500,1547.8
35.085642000,-106.630226600,1561.0
35.086524300,-106.627211000,1569.2
35.087275300,-106.624142400,1570.1
35.087892800,-106.621029100,1566.0
35.088375000,-106.617880000,1564.5
35.088720400,-106.614704000,1576.7
35.088928100,-106.611509900,1580.4
35.088997400,-106.608306900,1580.4
