latitude,longitude
32.1870475,-106.5671881
32.30004,-106.5671192
32.29996917,-106.6504139
32.32496694,-106.6588028
32.3250425,-106.3438808
32.41330389,-106.1506064
32.38795472,-106.1177244
32.24999472,-106.2033428
32.25004194,-105.7005372
32.15100056,-105.802285
32.1373875,-105.79095
32.12340972,-105.7802664
32.10924861,-105.7698028
32.094815,-105.75999
32.08019889,-105.7506119
32.06512889,-105.7422086
32.0499675,-105.7340239
32.03471556,-105.726165
32.01919111,-105.7189561
32.00348583,-105.7122889
31.98769083,-105.7060544
31.97180583,-105.7002528
31.95565028,-105.695315
31.939405,-105.6908094
31.92307056,-105.6868436
31.90664611,-105.6832019
31.89013361,-105.6803142
31.87362361,-105.6778572
31.85702528,-105.6760458
31.84042889,-105.6746647
31.823745,-105.6740361
31.80706528,-105.6741589
31.79038639,-105.6744964
31.77371167,-105.6755844
31.75703806,-105.6768869
31.74046028,-105.6790461
31.72388444,-105.6815261
31.70740361,-105.6846481
31.69111028,-105.6886247
31.6748175,-105.6927075
31.65862,-105.6975381
31.64260944,-105.7031156
31.62669194,-105.7090119
31.61096083,-105.7155475
31.59532194,-105.7222944
31.57986917,-105.7296803
31.56460167,-105.7375975
31.54951972,-105.7460461
31.5348075,-105.7552386
31.52018694,-105.7646417
31.50575056,-105.7743617
31.49159139,-105.7847186
31.47780028,-105.795605
31.46428583,-105.8071281
31.4508625,-105.8187539
31.43780722,-105.8309092
31.424935,-105.8433806
31.41261417,-105.8564867
31.40056806,-105.8699086
31.38898083,-105.8838586
31.37757611,-105.8980183
31.36644611,-105.9124936
31.35577389,-105.9273903
31.34555972,-105.9427089
31.34403639,-105.9449767
31.34813528,-105.9454742
31.350155,-105.9465333
31.35208,-105.9466314
31.35400861,-105.9477978
31.35896778,-105.9508736
31.36089639,-105.95204
31.36319833,-105.9553411
31.36321889,-105.9618567
31.36387444,-105.96634
31.36802028,-105.9733728
31.37162139,-105.9822242
31.377235,-105.9898933
31.38045972,-105.9957564
31.38615833,-106.0013967
31.38928778,-106.0060858
31.39251806,-106.0143008
31.39355639,-106.0256228
31.39296528,-106.0453917
31.39520611,-106.06248
31.39670278,-106.0758317
31.39900944,-106.0826633
31.40231889,-106.0873556
31.40801583,-106.0941781
31.41205944,-106.0994033
31.41912944,-106.1056894
31.423265,-106.1112361
31.423825,-106.1164717
31.42182167,-106.1235311
31.42155583,-106.1284481
31.42496611,-106.139235
31.42873889,-106.1479908
31.43204472,-106.1519383
31.43452417,-106.1548192
31.4393925,-106.16165
31.44627583,-106.1677294
31.4524225,-106.1716725
31.45664556,-106.1764756
31.4574775,-106.1813922
31.45960611,-106.196785
31.46208944,-106.2038381
31.46465889,-106.2064
31.46933889,-106.2113114
31.47539389,-106.216435
31.48282361,-106.2216642
31.48942417,-106.2229378
31.49501639,-106.2244272
31.49785972,-106.2264556
31.50060972,-106.2267725
31.50409472,-106.2288
31.50684667,-106.2311497
31.50840833,-106.234785
31.51033528,-106.2369219
31.5134525,-106.2382017
31.52473056,-106.2433231
31.53701806,-106.2499425
31.54362083,-106.2543228
31.54600667,-106.2580658
31.54725667,-106.2620942
31.54280944,-106.265095
31.53531333,-106.271365
31.52812444,-106.2781075
31.52126472,-106.2853017
31.51475528,-106.2929256
31.50861556,-106.3009561
31.50286417,-106.3093686
31.49751861,-106.3181381
31.492595,-106.3272372
31.48810861,-106.3366386
31.48407278,-106.3463136
31.48049972,-106.3562331
31.47740028,-106.3663669
31.47478389,-106.3766842
31.47265861,-106.3871533
31.47103083,-106.3977433
31.46990528,-106.4084217
31.46928583,-106.4191558
31.46917361,-106.4299136
31.46956972,-106.4406622
31.4704725,-106.4513692
31.47187944,-106.4620019
31.47378611,-106.4725286
31.47618694,-106.4829167
31.47907417,-106.493135
31.48243972,-106.5031528
31.48627306,-106.5129392
31.4905625,-106.522465
31.495295,-106.5317008
31.50045639,-106.5406189
31.50603083,-106.5491919
31.51200167,-106.5573942
31.51835056,-106.5652003
31.52505861,-106.5725867
31.53210472,-106.5795308
31.53946806,-106.5860114
31.54712639,-106.5920089
31.55505583,-106.597505
31.47380639,-106.7678169
31.48518444,-106.7748983
31.49678778,-106.7814636
31.50859944,-106.7875028
31.52060167,-106.7930069
31.53277667,-106.7979678
31.54510639,-106.8023775
31.5575725,-106.8062294
31.57015667,-106.8095175
31.58284,-106.8122367
31.59560361,-106.8143825
31.60842861,-106.8159519
31.62129583,-106.8169422
31.63418611,-106.8173517
31.64708028,-106.8171792
31.65995917,-106.816425
31.67280361,-106.81509
31.68559417,-106.8131761
31.69831222,-106.8106856
31.71093833,-106.8076219
31.72345389,-106.8039897
31.73584028,-106.7997942
31.74807861,-106.7950411
31.76015111,-106.7897375
31.77203917,-106.7838911
31.78372556,-106.7775106
31.78947028,-106.7742936
31.79089139,-106.8468561
31.80640833,-106.8473042
31.82592917,-106.8475142
31.84729056,-106.8456939
31.8638875,-106.8435256
31.88039528,-106.8406044
31.89681444,-106.8369297
31.9130525,-106.8326081
31.92911028,-106.8273167
31.94498722,-106.8213778
31.96068306,-106.8146836
31.97610639,-106.8072331
31.99125611,-106.7991333
32.00613333,-106.7902772
32.02073667,-106.7807714
32.03497556,-106.7705078
32.04884861,-106.7595939
32.06226472,-106.7480292
32.07531444,-106.7359211
32.08799861,-106.7231628
32.10022444,-106.7098606
32.11190111,-106.6957992
32.12321028,-106.68141
32.13396944,-106.6664769
32.14417806,-106.6510003
32.15374472,-106.6348717
32.16285167,-106.6185231
32.17131611,-106.6016308
32.17922861,-106.5844111
