latitude,longitude,elevation
42.168606300,-83.433394700,199.6
42.171262100,-83.436437500,198.7
42.174031500,-83.439288700,199.6
42.176906900,-83.441940600,201.0
42.179880400,-83.444386300,202.3
42.182943700,-83.446619300,200.5
42.186088600,-83.448633700,203.5
42.189306500,-83.450424300,203.7
42.192588600,-83.451986300,203.6
42.195926000,-83.453315800,203.4
42.199309800,-83.454409200,202.6
42.202730900,-83.455263800,202.6
42.206180100,-83.455877200,203.5
42.209648100,-83.456247900,203.9
42.213125600,-83.456374800,201.4
42.216603200,-83.456257700,198.3
42.220071800,-83.455896700,204.1
42.223521800,-83.455292800,204.5
42.226944300,-83.454447400,205.2
42.230329700,-83.453362800,205.6
42.233669200,-83.452041500,205.7
42.236953600,-83.450487100,206.0
42.240174000,-83.448703500,205.7
42.243321600,-83.446695400,205.6
42.246388100,-83.444467700,205.1
42.249364700,-83.442026600,204.1
42.252243500,-83.439378200,204.1
42.255016400,-83.436529600,204.1
42.257675800,-83.433488300,204.1
42.260214200,-83.430262400,203.9
42.262624600,-83.426860500,204.0
42.264900200,-83.423291700,203.9
42.267034400,-83.419565800,203.8
42.269021300,-83.415692700,202.8
42.270855300,-83.411683100,201.1
42.272530900,-83.407547900,201.2
42.274043500,-83.403298500,202.1
42.275388700,-83.398946700,201.4
42.276562500,-83.394504600,202.3
42.277561600,-83.389984400,202.7
42.278383100,-83.385398800,202.4
42.279024500,-83.380760600,200.8
42.279484000,-83.376082900,199.5
42.279760200,-83.371378600,198.2
42.279852400,-83.366661100,197.6
42.296525200,-83.366661100,197.9
42.296410000,-83.360762700,197.8
42.296064600,-83.354880700,195.8
42.295490100,-83.349032100,195.1
42.294688100,-83.343232900,193.9
42.293661000,-83.337499500,188.8
42.292411900,-83.331848000,187.6
42.290944200,-83.326294100,190.5
42.289262400,-83.320853300,193.0
42.287371200,-83.315540600,193.3
42.285276100,-83.310370800,192.2
42.282983200,-83.305358100,190.7
42.280499000,-83.300516200,189.8
42.277830600,-83.295858300,189.9
42.274985700,-83.291397200,190.4
42.271972100,-83.287144700,188.7
42.268798500,-83.283112300,187.5
42.265473700,-83.279311000,190.1
42.262007000,-83.275750600,187.2
42.258408000,-83.272440700,187.6
42.254686700,-83.269390000,188.5
42.250853200,-83.266606300,186.8
42.246918100,-83.264097000,187.3
42.242892200,-83.261868700,188.0
42.238786400,-83.259926800,188.2
42.234611800,-83.258276600,186.5
42.230379700,-83.256922100,185.7
42.226101500,-83.255866900,188.0
42.221788800,-83.255113400,185.5
42.217453000,-83.254663700,185.8
42.213105900,-83.254518900,185.8
42.208759000,-83.254679100,187.0
42.204424200,-83.255144000,187.1
42.200112900,-83.255912200,185.2
42.195836700,-83.256981800,185.2
42.191607200,-83.258350000,184.6
42.187435700,-83.260013100,185.8
42.183333400,-83.261966900,183.9
42.179311400,-83.264206200,185.3
42.175380800,-83.266725200,188.5
42.171552000,-83.269517300,186.0
42.167835800,-83.272575000,187.1
42.164242000,-83.275890500,187.4
42.160780700,-83.279454900,187.3
42.157461600,-83.283258700,187.7
42.154293700,-83.287291800,187.5
42.151285700,-83.291543600,188.7
42.148446400,-83.296002300,186.1
42.145783500,-83.300656200,187.3
42.143304600,-83.305492600,187.2
42.141016800,-83.310498400,186.9
42.138926400,-83.315659800,185.9
42.137039700,-83.320962700,188.0
42.135361800,-83.326392700,188.5
42.133897800,-83.331934600,187.7
42.132651600,-83.337573300,187.9
42.131627100,-83.343292900,187.3
42.130827200,-83.349077600,187.5
42.130254100,-83.354911400,188.4
42.129909600,-83.360778000,182.5
42.129794700,-83.366661100,189.5
42.129909600,-83.372544100,185.1
42.130254100,-83.378410700,188.9
42.130827200,-83.384244500,189.1
42.131627100,-83.390029300,190.3
42.132651700,-83.395748900,191.4
42.133897700,-83.401387500,191.9
42.135361800,-83.406929400,191.9
42.137039700,-83.412359400,191.9
42.138926500,-83.417662400,192.2
42.141016800,-83.422823800,192.2
42.143304600,-83.427829500,193.7
42.145783500,-83.432665900,197.1
42.148446400,-83.437319800,197.3
42.151285800,-83.441778600,198.0
42.154293600,-83.446030300,199.3
42.157461600,-83.450063400,198.6
42.160780800,-83.453867200,201.3
42.164242000,-83.457431600,204.7
42.167835700,-83.460747100,206.9
42.171552100,-83.463804900,205.7
42.175380800,-83.466596900,204.1
42.179311400,-83.469115900,204.0
42.183333400,-83.471355200,204.8
42.187435600,-83.473309000,205.6
42.191607200,-83.474972100,205.9
42.195836800,-83.476340300,205.7
42.200112900,-83.477409900,205.4
42.204424200,-83.478178200,204.2
42.208759000,-83.478643000,204.8
42.213105900,-83.478803300,198.3
42.217453000,-83.478658400,207.2
42.221788800,-83.478208700,208.0
42.226101600,-83.477455300,207.1
42.230379700,-83.476400000,207.2
42.234611800,-83.475045600,207.6
42.238786400,-83.473395300,207.2
42.242892300,-83.471453500,208.6
42.246918100,-83.469225100,207.3
42.250853200,-83.466715800,207.1
42.254686700,-83.463932200,207.0
42.258408000,-83.460881400,206.1
42.262007000,-83.457571500,205.6
42.265473700,-83.454011200,205.5
42.268798500,-83.450209800,205.3
42.271972100,-83.446177500,204.6
42.274985700,-83.441925000,204.1
42.277830700,-83.437463800,204.1
42.280499000,-83.432805900,204.1
42.282983200,-83.427964100,202.8
42.285276100,-83.422951400,201.8
42.287371200,-83.417781500,201.0
42.289262300,-83.412468900,199.9
42.290944200,-83.407028000,201.8
42.292411800,-83.401474200,202.6
42.293661000,-83.395822600,202.6
42.294688100,-83.390089200,203.3
42.295490100,-83.384290000,202.3
42.296064600,-83.378441400,200.2
42.296410000,-83.372559500,198.7
42.296525200,-83.366661100,197.9
42.313198000,-83.366661100,196.6
42.313059700,-83.359581100,196.3
42.312645100,-83.352521000,195.3
42.311955500,-83.345500800,196.6
42.310992900,-83.338540100,193.5
42.309760100,-83.331658400,193.1
