latitude,longitude,elevation
18.429428500,-69.632457100,6.8
18.427701500,-69.632694200,7.6
18.425988300,-69.633025200,9.9
18.424293400,-69.633449300,11.1
18.422621300,-69.633965400,11.8
18.420976600,-69.634572300,15.2
18.419363500,-69.635268400,15.4
18.417786700,-69.636052000,18.0
18.416250100,-69.636921100,18.5
18.414758000,-69.637873500,20.9
18.413314800,-69.638906800,22.7
18.411924100,-69.640018300,20.0
18.410589900,-69.641205200,21.1
18.409316000,-69.642464300,21.0
18.408106100,-69.643792400,22.3
18.406963400,-69.645185800,20.6
18.405891300,-69.646641000,17.0
18.404892900,-69.648153900,9.3
18.403971100,-69.649720600,0.5
18.403128600,-69.651336600,0.0
18.402367900,-69.652997600,0.0
18.401691200,-69.654699000,0.0
18.401100600,-69.656435900,0.0
18.400597700,-69.658203700,0.0
18.400184300,-69.659997300,0.0
18.399861400,-69.661811700,0.0
18.399630000,-69.663641600,0.0
18.399490900,-69.665482100,0.0
18.399444500,-69.667327900,0.0
18.399490900,-69.669173600,0.0
18.399630000,-69.671014100,0.0
18.399861400,-69.672844100,0.0
18.400184300,-69.674658500,0.0
18.400597700,-69.676452000,0.0
18.401100500,-69.678219800,0.0
18.401691200,-69.679956800,0.0
18.402367800,-69.681658100,0.0
18.403128600,-69.683319200,0.0
18.403971100,-69.684935200,0.0
18.404892900,-69.686501800,0.0
18.405891300,-69.688014800,0.0
18.406963300,-69.689469900,0.0
18.408106000,-69.690863400,0.0
18.409316100,-69.692191400,0.0
18.410589900,-69.693450500,0.0
18.411924100,-69.694637400,0.0
18.413314800,-69.695748900,0.0
18.414758100,-69.696782200,0.0
18.416250100,-69.697734700,0.0
18.417786700,-69.698603800,0.0
18.419363600,-69.699387400,0.0
18.420976600,-69.700083500,0.0
18.422621300,-69.700690300,0.0
18.424293400,-69.701206500,0.0
18.425988300,-69.701630600,0.0
18.427701500,-69.701961600,0.0
18.429428500,-69.702198700,0.0
18.431164800,-69.702341300,0.0
18.432905600,-69.702389200,0.0
18.434646400,-69.702342000,0.0
18.436382800,-69.702200100,0.0
18.438109800,-69.701963600,0.0
18.439823200,-69.701633300,0.0
18.441518200,-69.701209800,0.0
18.443190500,-69.700694300,0.0
18.444835400,-69.700088000,0.0
18.446448600,-69.699392400,0.0
18.448025800,-69.698609200,0.0
18.449562600,-69.697740500,0.0
18.451054900,-69.696788400,0.0
18.452498600,-69.695755400,1.3
18.453889600,-69.694644000,10.7
18.455224100,-69.693457300,10.1
18.456498300,-69.692198200,12.2
18.457708600,-69.690870100,12.3
18.458851600,-69.689476500,12.6
18.459924100,-69.688021200,12.7
18.460922800,-69.686508000,14.2
18.461844900,-69.684941000,14.1
18.462687600,-69.683324600,11.8
18.463448600,-69.681663200,9.3
18.464125500,-69.679961300,12.9
18.464716400,-69.678223800,15.1
18.465219300,-69.676455400,14.6
18.465633000,-69.674661100,14.9
18.465956000,-69.672846200,15.6
18.466187400,-69.671015500,14.8
18.466326500,-69.669174300,16.4
18.466373000,-69.667327900,15.1
18.483105000,-69.667327900,30.6
18.483035400,-69.664558000,31.0
18.482826600,-69.661796000,29.5
18.482479500,-69.659049700,28.9
18.481994900,-69.656326800,28.4
18.481374400,-69.653635300,29.6
18.480619800,-69.650982500,28.1
18.479733500,-69.648376000,25.7
18.478718100,-69.645823000,25.5
18.477576500,-69.643330700,28.9
18.476312200,-69.640906000,28.1
18.474929000,-69.638555400,27.9
18.473430800,-69.636285600,26.0
18.471822100,-69.634102400,26.4
18.470107400,-69.632012000,25.7
18.468291800,-69.630019900,25.9
18.466380400,-69.628131300,22.2
18.464378500,-69.626351200,20.4
18.462291900,-69.624684300,15.5
18.460126300,-69.623134800,13.9
18.457887800,-69.621706800,11.8
18.455582400,-69.620403800,11.0
18.453216500,-69.619229200,8.1
18.450796600,-69.618186100,9.9
18.448329100,-69.617276800,10.4
18.445820700,-69.616503700,0.0
18.443278000,-69.615868700,0.0
18.440707900,-69.615373400,0.0
18.438117300,-69.615019000,0.0
18.435512900,-69.614806400,0.0
18.432901600,-69.614735900,0.0
18.430290300,-69.614807900,0.0
18.427686000,-69.615022200,0.0
18.425095500,-69.615378100,0.0
18.422525700,-69.615874900,0.0
18.419983400,-69.616511300,0.0
18.417475400,-69.617285700,0.0
18.415008400,-69.618196200,0.0
18.412589000,-69.619240500,0.0
18.410223600,-69.620416100,0.0
18.407918900,-69.621719900,0.0
18.405681000,-69.623148600,0.0
18.403516200,-69.624698700,0.0
18.401430300,-69.626366000,0.0
18.399429100,-69.628146400,0.0
18.397518400,-69.630035100,0.0
18.395703500,-69.632027100,0.0
18.393989600,-69.634117300,0.0
18.392381600,-69.636300000,0.0
18.390884200,-69.638569300,0.0
18.389501600,-69.640919100,0.0
18.388237900,-69.643343000,0.0
18.387097000,-69.645834300,0.0
18.386082000,-69.648386200,0.0
18.385196200,-69.650991400,0.0
18.384442000,-69.653642900,0.0
18.383821900,-69.656333000,0.0
18.383337500,-69.659054400,0.0
18.382990600,-69.661799200,0.0
18.382782000,-69.664559600,0.0
18.382712300,-69.667327900,0.0
18.382781900,-69.670096100,0.0
18.382990600,-69.672856600,0.0
18.383337600,-69.675601400,0.0
18.383821900,-69.678322700,0.0
18.384442000,-69.681012800,0.0
18.385196100,-69.683664300,0.0
18.386082000,-69.686269500,0.0
18.387096900,-69.688821400,0.0
18.388237900,-69.691312700,0.0
18.389501500,-69.693736600,0.0
18.390884100,-69.696086400,0.0
18.392381600,-69.698355700,0.0
18.393989700,-69.700538500,0.0
18.395703500,-69.702628600,0.0
18.397518400,-69.704620700,0.0
18.399429100,-69.706509400,0.0
18.401430200,-69.708289700,0.0
18.403516100,-69.709957100,0.0
18.405681100,-69.711507100,0.0
18.407918900,-69.712935900,0.0
18.410223700,-69.714239700,0.0
18.412588900,-69.715415200,0.0
18.415008300,-69.716459600,0.0
18.417475400,-69.717370100,0.0
18.419983400,-69.718144500,0.0
18.422525700,-69.718780800,0.0
18.425095500,-69.719277600,0.0
18.427686000,-69.719633600,0.0
18.430290300,-69.719847800,0.0
18.432901600,-69.719919800,0.0
18.435512900,-69.719849400,0.0
18.438117300,-69.719636700,0.0
18.440707900,-69.719282300,0.0
18.443278000,-69.718787000,0.0
18.445820700,-69.718152000,0.0
18.448329100,-69.717379000,0.0
18.450796600,-69.716469700,0.0
18.453216500,-69.715426500,0.0
18.455582400,-69.714251900,5.9
18.457887800,-69.712949000,12.5
18.460126300,-69.711520900,11.6
18.462291900,-69.709971500,14.7
18.464378500,-69.708304600,17.0
18.466380400,-69.706524500,20.5
18.468291800,-69.704635900,25.3
18.470107400,-69.702643700,26.1
18.471822100,-69.700553300,26.2
18.473430800,-69.698370200,26.0
18.474929000,-69.696100400,28.0
18.476312200,-69.693749800,29.0
18.477576500,-69.691325000,27.9
18.478718000,-69.688832700,26.5
18.479733500,-69.686279800,26.5
18.480619800,-69.683673200,27.7
18.481374400,-69.681020500,27.5
18.481994900,-69.678328900,26.4
18.482479400,-69.675606100,29.3
18.482826600,-69.672859800,30.9
18.483035400,-69.670097700,33.5
18.483105000,-69.667327900,30.6
18.499837000,-69.667327900,32.2
18.499744100,-69.663634300,29.2
18.499465800,-69.659951300,27.9
18.499002900,-69.656289200,28.4
18.498356700,-69.652658500,28.7
18.497529300,-69.649069400,19.5
18.496523200,-69.645532100,25.2
18.495341300,-69.642056400,26.6
18.493987200,-69.638652200,29.6
18.492465000,-69.635328900,29.1
18.490779200,-69.632095700,30.2
18.488934700,-69.628961600,37.5
18.486937000,-69.625934900,38.7
18.484791800,-69.623024000,30.0
18.482505500,-69.620236700,26.7
18.480084500,-69.617580500,28.7
18.477535800,-69.615062400,27.2
18.474866400,-69.612688900,27.9
18.472084100,-69.610466500,28.3
18.469196500,-69.608400600,28.9
18.466211600,-69.606496800,23.2
18.463137700,-69.604759700,16.7
18.459983100,-69.603193900,15.0
18.456756400,-69.601803200,14.2
18.453466300,-69.600591100,12.9
18.450121700,-69.599560600,12.0
18.446731300,-69.598714300,0.4
18.443304500,-69.598054300,0.0
18.439850200,-69.597582000,0.0
18.436377700,-69.597298800,0.0
18.432895900,-69.597205300,0.0
18.429414300,-69.597301600,0.0
18.425941900,-69.597587600,0.0
18.422488000,-69.598062600,0.0
18.419061500,-69.598725300,0.0
18.415671900,-69.599574100,0.0
18.412327900,-69.600606900,0.0
